TimeSinceStart_s,Temperature,Humidity,Latitude,Longitude,Altitude,TimeUTC,PM1_0,PM2_5,PM4_0,PM10_0,ref_Temperature,ref_Humidity,ref_PM1_0,ref_PM2_5,ref_PM4_0,ref_PM10_0,diff_Temperature,diff_Humidity,diff_PM1_0,diff_PM2_5,diff_PM4_0,diff_PM10_0
2850,33.89,29.47,47.399189,8.50185,441.4,9382400.0,4.01,4.24,4.24,4.24,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.6,-28.34,-9999.0,-5.48,-9999.0,-8.99
2855,34.13,29.46,47.399204,8.502017,444.2,9382900.0,3.81,4.03,4.03,4.03,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.84,-28.35,-9999.0,-5.69,-9999.0,-9.2
2860,34.23,29.36,47.399197,8.50222,444.9,9383400.0,3.47,3.67,3.67,3.67,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.94,-28.45,-9999.0,-6.05,-9999.0,-9.56
2865,33.79,28.89,47.399227,8.502446,447.6,9383900.0,3.48,3.68,3.68,3.68,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.5,-28.92,-9999.0,-6.04,-9999.0,-9.55
2870,33.45,29.59,47.399296,8.502679,443.3,9384400.0,3.51,3.71,3.71,3.71,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.16,-28.22,-9999.0,-6.01,-9999.0,-9.52
2875,32.85,30.22,47.399391,8.502871,440.7,9384900.0,3.27,3.46,3.46,3.46,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.56,-27.59,-9999.0,-6.26,-9999.0,-9.77
2880,32.61,30.23,47.39946,8.50305,439.9,9385400.0,3.22,3.41,3.41,3.41,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.32,-27.58,-9999.0,-6.31,-9999.0,-9.82
2885,32.09,29.87,47.399384,8.503232,443.9,9385900.0,3.26,3.44,3.44,3.44,16.29,57.81,-9999.0,9.72,-9999.0,13.23,15.8,-27.94,-9999.0,-6.28,-9999.0,-9.79
2890,31.49,30.7,47.399193,8.503589,446.1,9390400.0,3.22,3.4,3.4,3.4,16.29,57.81,-9999.0,9.72,-9999.0,13.23,15.2,-27.11,-9999.0,-6.32,-9999.0,-9.83
2895,30.75,31.02,47.398899,8.503984,444.0,9390900.0,3.37,3.56,3.56,3.56,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.46,-26.79,-9999.0,-6.16,-9999.0,-9.67
2900,30.07,31.36,47.398575,8.504321,442.3,9391400.0,3.65,3.86,3.86,3.86,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.78,-26.45,-9999.0,-5.86,-9999.0,-9.37
2905,29.55,31.6,47.39827,8.504626,441.7,9391900.0,4.23,4.47,4.47,4.47,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.26,-26.21,-9999.0,-5.25,-9999.0,-8.76
2910,29.1,32.42,47.397999,8.504947,441.5,9392400.0,4.45,4.71,4.71,4.71,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.81,-25.39,-9999.0,-5.01,-9999.0,-8.52
2915,28.79,32.54,47.397766,8.505326,440.8,9392900.0,4.57,4.83,4.83,4.83,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.5,-25.27,-9999.0,-4.89,-9999.0,-8.4
2920,28.59,33.15,47.397629,8.505666,442.2,9393400.0,4.64,4.91,4.91,4.91,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.3,-24.66,-9999.0,-4.81,-9999.0,-8.32
2925,28.27,33.54,47.397499,8.506036,447.2,9393900.0,4.53,4.8,4.8,4.8,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.98,-24.27,-9999.0,-4.92,-9999.0,-8.43
2930,28.15,34.46,47.397324,8.506415,453.9,9394400.0,4.52,4.78,4.78,4.78,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.86,-23.35,-9999.0,-4.94,-9999.0,-8.45
2935,27.85,35.35,47.397148,8.506842,457.2,9394900.0,4.39,4.64,4.64,4.64,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.56,-22.46,-9999.0,-5.08,-9999.0,-8.59
2940,27.79,35.25,47.39698,8.507262,459.0,9395400.0,4.37,4.62,4.62,4.62,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.5,-22.56,-9999.0,-5.1,-9999.0,-8.61
2945,27.78,34.78,47.396767,8.507708,462.4,9395900.0,4.3,4.54,4.54,4.54,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.49,-23.03,-9999.0,-5.18,-9999.0,-8.69
2950,27.78,34.58,47.396641,8.508153,465.2,9400400.0,4.07,4.3,4.3,4.3,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.49,-23.23,-9999.0,-5.42,-9999.0,-8.93
2955,27.49,34.58,47.396507,8.508597,468.3,9400900.0,3.99,4.22,4.22,4.22,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.2,-23.23,-9999.0,-5.5,-9999.0,-9.01
2960,27.5,34.39,47.396336,8.509061,465.4,9401400.0,3.94,4.17,4.17,4.17,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.21,-23.42,-9999.0,-5.55,-9999.0,-9.06
2965,27.54,34.5,47.396156,8.509538,466.4,9401900.0,4.04,4.27,4.27,4.27,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.25,-23.31,-9999.0,-5.45,-9999.0,-8.96
2970,27.61,34.89,47.396,8.51001,466.5,9402400.0,4.01,4.24,4.24,4.24,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.32,-22.92,-9999.0,-5.48,-9999.0,-8.99
2975,27.47,34.99,47.395866,8.510515,472.7,9402900.0,4.08,4.32,4.32,4.32,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.18,-22.82,-9999.0,-5.4,-9999.0,-8.91
2980,27.6,35.68,47.395874,8.510997,468.2,9403400.0,4.16,4.4,4.4,4.4,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.31,-22.13,-9999.0,-5.32,-9999.0,-8.83
2985,27.53,35.78,47.395855,8.511509,463.4,9403900.0,4.24,4.48,4.48,4.48,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.24,-22.03,-9999.0,-5.24,-9999.0,-8.75
2990,27.57,35.98,47.395767,8.51202,470.7,9404400.0,4.19,4.43,4.43,4.43,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.28,-21.83,-9999.0,-5.29,-9999.0,-8.8
2995,27.35,36.97,47.395638,8.512467,482.6,9404900.0,4.19,4.43,4.43,4.43,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.06,-20.84,-9999.0,-5.29,-9999.0,-8.8
3000,27.35,36.49,47.395603,8.512872,492.1,9405400.0,4.61,4.87,4.87,4.87,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.06,-21.32,-9999.0,-4.85,-9999.0,-8.36
3005,27.22,36.19,47.395443,8.513361,488.1,9405900.0,4.87,5.15,5.15,5.15,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.93,-21.62,-9999.0,-4.57,-9999.0,-8.08
3010,27.19,36.19,47.395279,8.513889,484.9,9410400.0,4.7,4.97,4.97,4.97,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.9,-21.62,-9999.0,-4.75,-9999.0,-8.26
3015,27.07,36.71,47.395134,8.514466,481.3,9410900.0,4.55,4.81,4.81,4.81,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.78,-21.1,-9999.0,-4.91,-9999.0,-8.42
3020,27.05,37.38,47.395004,8.515091,479.3,9411400.0,4.62,4.88,4.88,4.88,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.76,-20.43,-9999.0,-4.84,-9999.0,-8.35
3025,27.15,37.58,47.394955,8.515708,481.1,9411900.0,4.89,5.17,5.17,5.17,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.86,-20.23,-9999.0,-4.55,-9999.0,-8.06
3030,27.27,38.17,47.394955,8.516256,477.7,9412400.0,4.99,5.28,5.28,5.28,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.98,-19.64,-9999.0,-4.44,-9999.0,-7.95
3035,27.41,37.98,47.395,8.516719,478.4,9412900.0,4.99,5.28,5.28,5.28,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.12,-19.83,-9999.0,-4.44,-9999.0,-7.95
3040,27.54,38.06,47.394962,8.517213,476.8,9413400.0,5.02,5.31,5.31,5.31,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.25,-19.75,-9999.0,-4.41,-9999.0,-7.92
3045,27.54,38.45,47.394855,8.517536,478.9,9413900.0,4.78,5.06,5.06,5.06,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.25,-19.36,-9999.0,-4.66,-9999.0,-8.17
3050,27.49,38.75,47.39481,8.517751,484.8,9414400.0,4.44,4.7,4.7,4.7,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.2,-19.06,-9999.0,-5.02,-9999.0,-8.53
3055,27.61,39.14,47.394684,8.518028,496.3,9414900.0,4.5,4.76,4.76,4.76,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.32,-18.67,-9999.0,-4.96,-9999.0,-8.47
3060,27.85,39.22,47.394627,8.518304,507.4,9415400.0,4.79,5.07,5.07,5.07,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.56,-18.59,-9999.0,-4.65,-9999.0,-8.16
3065,28.05,37.92,47.39455,8.518582,509.7,9415900.0,5.05,5.34,5.34,5.34,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.76,-19.89,-9999.0,-4.38,-9999.0,-7.89
3070,28.05,37.62,47.394505,8.518779,503.2,9420400.0,4.96,5.25,5.25,5.25,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.76,-20.19,-9999.0,-4.47,-9999.0,-7.98
3075,27.98,37.62,47.39447,8.518836,502.6,9420800.0,4.82,5.1,5.1,5.1,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.69,-20.19,-9999.0,-4.62,-9999.0,-8.13
3080,28.22,37.6,47.39444,8.519003,496.9,9421300.0,4.8,5.08,5.08,5.08,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.93,-20.21,-9999.0,-4.64,-9999.0,-8.15
3085,28.27,37.41,47.394417,8.519274,489.1,9421800.0,4.93,5.22,5.22,5.22,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.98,-20.4,-9999.0,-4.5,-9999.0,-8.01
3090,28.3,36.71,47.394249,8.519608,480.5,9422300.0,5.0,5.28,5.28,5.28,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.01,-21.1,-9999.0,-4.44,-9999.0,-7.95
3095,28.19,37.23,47.394157,8.519908,477.7,9422800.0,4.87,5.15,5.15,5.15,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.9,-20.58,-9999.0,-4.57,-9999.0,-8.08
3100,28.16,36.91,47.394028,8.520204,477.3,9423300.0,4.62,4.88,4.88,4.88,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.87,-20.9,-9999.0,-4.84,-9999.0,-8.35
3105,28.19,36.54,47.393932,8.52056,476.5,9423800.0,4.44,4.7,4.7,4.7,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.9,-21.27,-9999.0,-5.02,-9999.0,-8.53
3110,28.2,36.04,47.393829,8.52092,473.8,9424300.0,4.65,4.92,4.92,4.92,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.91,-21.77,-9999.0,-4.8,-9999.0,-8.31
3115,28.13,35.83,47.393772,8.521257,472.8,9424800.0,4.76,5.03,5.03,5.03,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.84,-21.98,-9999.0,-4.69,-9999.0,-8.2
3120,28.05,35.94,47.393818,8.521404,472.0,9425300.0,4.79,5.07,5.07,5.07,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.76,-21.87,-9999.0,-4.65,-9999.0,-8.16
3125,27.91,36.24,47.393906,8.521502,469.5,9425800.0,4.5,4.76,4.76,4.76,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.62,-21.57,-9999.0,-4.96,-9999.0,-8.47
3130,27.7,36.24,47.393993,8.521542,472.5,9430300.0,4.37,4.63,4.63,4.63,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.41,-21.57,-9999.0,-5.09,-9999.0,-8.6
3135,27.49,36.57,47.39418,8.521684,470.4,9430800.0,4.54,4.8,4.8,4.8,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.2,-21.24,-9999.0,-4.92,-9999.0,-8.43
3140,27.45,36.47,47.394264,8.521819,468.6,9431300.0,4.76,5.04,5.04,5.04,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.16,-21.34,-9999.0,-4.68,-9999.0,-8.19
3145,27.58,36.65,47.394272,8.521987,465.9,9431800.0,5.07,5.37,5.37,5.37,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.29,-21.16,-9999.0,-4.35,-9999.0,-7.86
3150,27.82,36.75,47.394279,8.52216,463.8,9432300.0,5.19,5.49,5.49,5.49,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.53,-21.06,-9999.0,-4.23,-9999.0,-7.74
3155,27.82,36.63,47.394279,8.522368,463.9,9432800.0,5.17,5.47,5.47,5.47,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.53,-21.18,-9999.0,-4.25,-9999.0,-7.76
3160,28.24,36.34,47.394249,8.522641,466.3,9433300.0,5.32,5.62,5.62,5.62,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.95,-21.47,-9999.0,-4.1,-9999.0,-7.61
3165,28.0,36.44,47.394192,8.522918,464.3,9433800.0,5.21,5.51,5.51,5.51,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.71,-21.37,-9999.0,-4.21,-9999.0,-7.72
3170,27.98,36.52,47.394249,8.523039,460.6,9434300.0,5.0,5.29,5.29,5.29,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.69,-21.29,-9999.0,-4.43,-9999.0,-7.94
3175,28.0,36.54,47.394363,8.523164,458.0,9434800.0,4.73,5.0,5.0,5.0,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.71,-21.27,-9999.0,-4.72,-9999.0,-8.23
3180,27.83,36.65,47.394516,8.523285,456.7,9435300.0,4.53,4.8,4.8,4.8,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.54,-21.16,-9999.0,-4.92,-9999.0,-8.43
3185,27.47,37.56,47.394642,8.523382,455.8,9435800.0,4.62,4.88,4.88,4.88,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.18,-20.25,-9999.0,-4.84,-9999.0,-8.35
3190,27.45,38.55,47.394672,8.523596,454.4,9440300.0,4.79,5.07,5.07,5.07,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.16,-19.26,-9999.0,-4.65,-9999.0,-8.16
3195,27.22,38.47,47.394718,8.523897,453.2,9440800.0,4.76,5.03,5.03,5.03,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.93,-19.34,-9999.0,-4.69,-9999.0,-8.2
3200,27.08,37.79,47.394821,8.524195,450.7,9441300.0,4.82,5.1,5.1,5.1,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.79,-20.02,-9999.0,-4.62,-9999.0,-8.13
3205,27.17,37.49,47.394726,8.52439,451.2,9441800.0,4.77,5.04,5.04,5.04,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.88,-20.32,-9999.0,-4.68,-9999.0,-8.19
3210,27.12,37.3,47.394554,8.524579,454.6,9442300.0,4.8,5.07,5.07,5.07,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.83,-20.51,-9999.0,-4.65,-9999.0,-8.16
3215,27.17,37.3,47.394348,8.52483,452.5,9442800.0,4.84,5.11,5.11,5.11,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.88,-20.51,-9999.0,-4.61,-9999.0,-8.12
3220,27.25,37.18,47.394165,8.525184,450.9,9443300.0,5.02,5.31,5.31,5.31,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.96,-20.63,-9999.0,-4.41,-9999.0,-7.92
3225,27.44,36.67,47.394062,8.525598,450.1,9443800.0,5.11,5.41,5.41,5.41,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.15,-21.14,-9999.0,-4.31,-9999.0,-7.82
3230,27.44,36.37,47.39402,8.526056,452.4,9444300.0,5.16,5.46,5.46,5.46,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.15,-21.44,-9999.0,-4.26,-9999.0,-7.77
3235,27.32,36.98,47.394138,8.526497,452.6,9444800.0,5.25,5.56,5.56,5.56,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.03,-20.83,-9999.0,-4.16,-9999.0,-7.67
3240,27.04,36.49,47.394234,8.526827,456.1,9445300.0,5.25,5.55,5.55,5.55,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.75,-21.32,-9999.0,-4.17,-9999.0,-7.68
3245,27.13,36.29,47.394157,8.527219,465.3,9445800.0,5.13,5.43,5.43,5.43,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.84,-21.52,-9999.0,-4.29,-9999.0,-7.8
3250,26.85,36.21,47.394054,8.527525,473.0,9450300.0,4.89,5.17,5.17,5.17,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.56,-21.6,-9999.0,-4.55,-9999.0,-8.06
3255,26.56,36.54,47.39394,8.52791,477.2,9450800.0,5.02,5.31,5.31,5.31,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.27,-21.27,-9999.0,-4.41,-9999.0,-7.92
3260,26.3,37.05,47.393803,8.528274,482.7,9451300.0,5.07,5.36,5.36,5.36,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.01,-20.76,-9999.0,-4.36,-9999.0,-7.87
3265,26.12,37.57,47.393719,8.528666,486.1,9451800.0,5.13,5.42,5.42,5.42,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.83,-20.24,-9999.0,-4.3,-9999.0,-7.81
3270,26.07,37.96,47.393642,8.528982,489.8,9452300.0,5.39,5.7,5.7,5.7,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.78,-19.85,-9999.0,-4.02,-9999.0,-7.53
3275,26.46,38.15,47.393524,8.529209,487.4,9452800.0,5.37,5.68,5.68,5.68,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.17,-19.66,-9999.0,-4.04,-9999.0,-7.55
3280,26.8,38.31,47.393444,8.529408,488.2,9453300.0,5.18,5.47,5.47,5.47,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.51,-19.5,-9999.0,-4.25,-9999.0,-7.76
3285,27.03,37.77,47.393414,8.529654,481.3,9453800.0,4.94,5.22,5.22,5.22,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.74,-20.04,-9999.0,-4.5,-9999.0,-8.01
3290,27.34,37.28,47.393276,8.529898,477.5,9454300.0,4.68,4.95,4.95,4.95,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.05,-20.53,-9999.0,-4.77,-9999.0,-8.28
3295,27.41,37.08,47.393181,8.530265,478.2,9454800.0,4.48,4.73,4.73,4.73,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.12,-20.73,-9999.0,-4.99,-9999.0,-8.5
3300,27.53,36.77,47.393124,8.530667,481.0,9455300.0,4.52,4.78,4.78,4.78,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.24,-21.04,-9999.0,-4.94,-9999.0,-8.45
3305,27.61,36.46,47.393047,8.53105,485.4,9455800.0,4.66,4.93,4.93,4.93,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.32,-21.35,-9999.0,-4.79,-9999.0,-8.3
3310,27.75,36.46,47.392975,8.53143,491.8,9460300.0,4.67,4.94,4.94,4.94,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.46,-21.35,-9999.0,-4.78,-9999.0,-8.29
3315,27.94,36.55,47.39291,8.531787,499.8,9460800.0,4.67,4.93,4.93,4.93,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.65,-21.26,-9999.0,-4.79,-9999.0,-8.3
3320,27.95,36.34,47.392773,8.532126,505.0,9461300.0,4.77,5.04,5.04,5.04,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.66,-21.47,-9999.0,-4.68,-9999.0,-8.19
3325,28.05,36.02,47.39262,8.532419,507.3,9461800.0,5.07,5.36,5.36,5.36,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.76,-21.79,-9999.0,-4.36,-9999.0,-7.87
3330,27.73,36.25,47.392487,8.532482,505.0,9462300.0,5.16,5.46,5.46,5.46,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.44,-21.56,-9999.0,-4.26,-9999.0,-7.77
3335,27.58,36.57,47.392338,8.532219,500.6,9462800.0,4.98,5.27,5.27,5.27,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.29,-21.24,-9999.0,-4.45,-9999.0,-7.96
3340,27.27,36.98,47.392246,8.532039,493.5,9463300.0,5.01,5.3,5.3,5.3,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.98,-20.83,-9999.0,-4.42,-9999.0,-7.93
3345,27.6,38.04,47.392223,8.532044,489.8,9463800.0,4.78,5.06,5.06,5.06,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.31,-19.77,-9999.0,-4.66,-9999.0,-8.17
3350,27.83,38.31,47.3922,8.532047,488.3,9464300.0,4.47,4.72,4.72,4.72,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.54,-19.5,-9999.0,-5.000000000000001,-9999.0,-8.51
3355,28.09,38.02,47.392159,8.532056,487.0,9464800.0,4.18,4.42,4.42,4.42,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.8,-19.79,-9999.0,-5.3,-9999.0,-8.81
3360,28.24,38.49,47.392117,8.532088,486.2,9465300.0,4.12,4.36,4.36,4.36,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.95,-19.32,-9999.0,-5.36,-9999.0,-8.87
3365,28.47,39.26,47.392059,8.532191,485.2,9465800.0,4.1,4.34,4.34,4.34,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.18,-18.55,-9999.0,-5.38,-9999.0,-8.89
3370,28.66,39.36,47.392014,8.532284,485.7,9470300.0,4.32,4.57,4.57,4.57,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.37,-18.45,-9999.0,-5.15,-9999.0,-8.66
3375,28.53,39.06,47.39201,8.532361,488.2,9470800.0,4.45,4.71,4.71,4.71,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.24,-18.75,-9999.0,-5.01,-9999.0,-8.52
3380,28.37,38.57,47.392021,8.532413,488.8,9471300.0,4.65,4.92,4.92,4.92,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.08,-19.24,-9999.0,-4.8,-9999.0,-8.31
3385,28.22,38.0,47.391937,8.532433,489.9,9471800.0,4.91,5.19,5.19,5.19,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.93,-19.81,-9999.0,-4.53,-9999.0,-8.04
3390,27.94,38.41,47.391983,8.532394,490.3,9472300.0,4.93,5.22,5.22,5.22,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.65,-19.4,-9999.0,-4.5,-9999.0,-8.01
3395,27.87,39.0,47.392014,8.532418,491.4,9472800.0,4.74,5.01,5.01,5.01,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.58,-18.81,-9999.0,-4.71,-9999.0,-8.22
3400,27.61,39.12,47.391983,8.532542,491.9,9473300.0,4.82,5.09,5.09,5.09,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.32,-18.69,-9999.0,-4.63,-9999.0,-8.14
3405,27.57,39.64,47.39193,8.532586,491.2,9473800.0,4.71,4.98,4.98,4.98,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.28,-18.17,-9999.0,-4.74,-9999.0,-8.25
3410,27.44,39.46,47.391926,8.532611,492.0,9474300.0,4.6,4.86,4.86,4.86,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.15,-18.35,-9999.0,-4.86,-9999.0,-8.37
3415,27.26,39.36,47.391926,8.532611,492.0,9474800.0,4.91,5.19,5.19,5.19,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.97,-18.45,-9999.0,-4.53,-9999.0,-8.04
3420,27.03,39.77,47.391926,8.532611,492.0,9475300.0,4.95,5.24,5.24,5.24,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.74,-18.04,-9999.0,-4.48,-9999.0,-7.99
3425,26.82,39.5,47.391926,8.532611,492.0,9475800.0,4.94,5.23,5.23,5.23,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.53,-18.31,-9999.0,-4.49,-9999.0,-8.0
3430,26.85,40.09,47.391819,8.532411,473.6,9480300.0,4.99,5.28,5.28,5.28,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.56,-17.72,-9999.0,-4.44,-9999.0,-7.95
3435,26.53,39.59,47.391922,8.532421,469.3,9480800.0,5.03,5.32,5.32,5.32,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.24,-18.22,-9999.0,-4.4,-9999.0,-7.91
3440,26.57,40.2,47.392006,8.532365,468.1,9481300.0,5.04,5.32,5.32,5.32,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.28,-17.61,-9999.0,-4.4,-9999.0,-7.91
3445,26.46,40.31,47.392105,8.532332,466.8,9481800.0,4.91,5.19,5.19,5.19,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.17,-17.5,-9999.0,-4.53,-9999.0,-8.04
3450,26.28,41.71,47.392075,8.532355,464.9,9482300.0,4.98,5.27,5.27,5.27,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.99,-16.1,-9999.0,-4.45,-9999.0,-7.96
3455,26.1,41.71,47.392235,8.532313,470.4,9482800.0,4.97,5.25,5.25,5.25,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.81,-16.1,-9999.0,-4.47,-9999.0,-7.98
3460,26.27,42.5,47.3922,8.532265,457.2,9483300.0,5.03,5.31,5.31,5.31,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.98,-15.31,-9999.0,-4.41,-9999.0,-7.92
3465,26.03,42.23,47.392166,8.532229,446.4,9483800.0,5.16,5.46,5.46,5.46,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.74,-15.58,-9999.0,-4.26,-9999.0,-7.77
3470,26.0,43.62,47.392139,8.532176,442.5,9484300.0,5.21,5.51,5.51,5.51,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.71,-14.19,-9999.0,-4.21,-9999.0,-7.72
